,index,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_MODALIDADE_ENSINO,CO_COR_RACA_ALUNO,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,CO_UF_NASCIMENTO,DT_INGRESSO_CURSO,IN_FINANC_ESTUDANTIL,IN_ING_CONVENIO_PECG,IN_SEXO_ALUNO,IN_MOBILIDADE_ACADEMICA,NO_OCDE_AREA_GERAL
"57512,f6586be8ee42c11567d377c6e0bd1c97d78f7ff7,5.0,2.0,3.0,1.0,1.0,1.0,1996,5,16,42.0,2016-01-07,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57513,b69f86e29b8a58ad500ef1dd8e8edef6cdf77da6,1.0,1.0,4.0,1.0,1.0,1.0,1998,6,4,42.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57514,14d6d659f1b5bc65fdba029f3e67ceaedd4e889f,1.0,1.0,4.0,1.0,1.0,1.0,1997,4,7,42.0,2015-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57515,3a4d94ad4cc20717f7db8aa2f14ea9a475069fb8,1.0,1.0,4.0,1.0,1.0,1.0,1992,3,11,42.0,2010-01-07,,0.0,0.0,,""Engenharia, produção e construção"""
"57517,5cf97530307c7c8ac4c1951760fb99b38bd4381e,1.0,1.0,4.0,1.0,1.0,2.0,1986,6,10,35.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57520,cfe9dfbba7b7a5b39c10fe86a78d67496215266f,1.0,1.0,4.0,1.0,1.0,1.0,1998,1,6,42.0,2015-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57521,6a84e9d660eb0a9a7f6f8c35d136c2ddc770a879,5.0,2.0,3.0,1.0,1.0,1.0,1994,7,23,42.0,2016-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57526,32f4f5c3c43cf799823ebeb013b6c6519db7aeba,2.0,1.0,3.0,1.0,1.0,1.0,1987,5,5,42.0,2010-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57529,65dd2e74c7c8d47d2d8e725f3802dd0c8f3283b7,5.0,2.0,3.0,3.0,1.0,1.0,1987,11,29,41.0,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57534,324d95c95ad209cae6043d8b9b5bd39ba5a0a031,1.0,1.0,4.0,1.0,1.0,1.0,1995,6,1,35.0,2016-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57536,f8e76a70b14d4180863259b9ebe3e39d0e9af341,1.0,4.0,4.0,3.0,1.0,2.0,1994,5,5,42.0,2016-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57537,d17fdaa02e3ab138ff07d5bd53d642ca4768b982,1.0,4.0,4.0,1.0,1.0,3.0,1996,2,7,50.0,2014-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57538,61ee532d7dc0b6c4477e5463ef6295305066b724,1.0,1.0,4.0,1.0,1.0,1.0,1989,5,12,42.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57542,8233f71828406abf140e5317d5e08eb10811c022,5.0,1.0,3.0,1.0,1.0,1.0,1983,11,4,42.0,2015-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57545,7aadc8a319fb72906d9d62c60c0dd30e80f239e0,5.0,1.0,3.0,1.0,1.0,1.0,1989,8,11,,2016-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57550,d8027ea8ce34cf1a5e25fcb8546b610a271d126b,1.0,1.0,4.0,1.0,1.0,3.0,1995,10,15,35.0,2016-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57552,c113088c0060d69f28efe03ed6d74d6bf2447770,5.0,1.0,1.0,1.0,1.0,4.0,1987,1,13,42.0,2012-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57556,984f21aff38f19647a98be87f4546d5e3e961bbd,1.0,1.0,4.0,1.0,1.0,3.0,1989,12,27,43.0,2014-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57563,78913327911b17e3338e628c2b41ab1f3b2958e2,1.0,1.0,4.0,1.0,1.0,1.0,1992,2,2,42.0,2010-01-01,,0.0,1.0,,""Engenharia, produção e construção"""
"57566,786c3aba3517bedb6296808610e011bf87be094c,1.0,4.0,2.0,3.0,1.0,1.0,1994,5,30,42.0,2012-01-01,,,0.0,0.0,""Engenharia, produção e construção"""
"57570,d7861509d5595e4fda4757833ad1c7b859d17a94,5.0,1.0,3.0,3.0,1.0,0.0,1990,11,14,41.0,2014-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57571,38dde2061f4c883885255692c34dd66a8f1c1893,1.0,1.0,4.0,1.0,1.0,1.0,1995,11,21,42.0,2013-01-01,,0.0,0.0,,""Engenharia, produção e construção"""
"57573,ee103c21e4500aeca7903e28bb7e465471c22101,5.0,1.0,3.0,1.0,1.0,0.0,1994,10,3,42.0,2014-01-01,0.0,,1.0,0.0,""Engenharia, produção e construção"""
"57576,19a8d5478f880e76c79397c4a46d7f9875e9acea,2.0,1.0,4.0,1.0,1.0,1.0,1995,8,11,42.0,2015-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57579,c77bbd26ee93c19a539a909470aa0c4ece668e41,5.0,2.0,3.0,3.0,1.0,1.0,1993,9,24,42.0,2014-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57583,674f3a19a81447db725f896ef940343a01745d4e,2.0,1.0,4.0,1.0,1.0,1.0,1996,1,26,42.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57587,c90b0228418109e32deb05c463f7fbb25cb98273,5.0,2.0,3.0,1.0,1.0,1.0,1997,11,20,42.0,2016-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57588,77285a1962badf110ce8236c8a4b75ffea6b72c6,2.0,1.0,4.0,1.0,1.0,1.0,1991,11,27,42.0,2013-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57589,f1c603e3175f1e92ca421fe6881fc15dfbb45a0d,5.0,2.0,3.0,1.0,1.0,1.0,1988,6,22,42.0,2013-01-07,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57593,265cf5894bc56f227a3d4f745ff94ebc370b2e2d,1.0,1.0,4.0,1.0,1.0,1.0,1994,2,26,42.0,2015-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57599,47424a0363487a9e25c0bedeb77748a64ce12fed,2.0,1.0,4.0,1.0,1.0,2.0,1994,12,30,35.0,2013-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57604,8b45832864cb45465d31c17b82b42a5e86db797e,5.0,1.0,3.0,3.0,1.0,1.0,1989,10,4,42.0,2015-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57605,b0fa33d3160582e5e85efdba1a896072fdc6b719,5.0,1.0,3.0,1.0,1.0,0.0,1994,7,13,42.0,2013-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57607,2cef58b649ad1dc18f32ffc5c85aadad0b4680a6,5.0,1.0,3.0,1.0,1.0,1.0,1997,11,28,42.0,2016-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57615,8f57a30a547d245f2968baec789b15d5cd9ebea9,5.0,2.0,1.0,1.0,1.0,1.0,1996,9,30,42.0,2016-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57616,f3d778fc2ce4fd676a463a328bc507e81c96e18a,1.0,4.0,4.0,1.0,1.0,1.0,1997,10,1,42.0,2015-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57617,a9b1a6b76794e9d02fe3bf165c53699a70bef1be,2.0,1.0,4.0,1.0,1.0,1.0,1998,8,17,42.0,2016-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57622,364a61ef9d142e87cf40c631053d1ea86cf1c777,1.0,1.0,4.0,1.0,1.0,1.0,1993,4,26,42.0,2011-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57624,141e2a7df2f03f9e7405aa699eb21fe50ebaad33,1.0,1.0,4.0,1.0,1.0,1.0,1996,5,16,43.0,2014-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57625,ae967525a5453b10de315aa5e1b8228083761700,1.0,1.0,4.0,1.0,1.0,2.0,1994,12,18,35.0,2014-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57631,c39d7b87add2a27f9ce498e7c15e3370ad705927,4.0,3.0,3.0,1.0,1.0,1.0,1982,10,12,,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57633,2523f7fb171e1dc91bb8556a69676793635c2966,5.0,2.0,3.0,1.0,1.0,1.0,1981,2,15,41.0,2012-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57638,bd6eda31a544573289814a1041a783aedcf1551f,1.0,1.0,4.0,1.0,1.0,1.0,1997,12,19,42.0,2015-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57647,97e6d5fd76cd3de366685256db97818f542aac4a,4.0,3.0,3.0,3.0,1.0,0.0,1998,1,28,,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57648,03bfacc2fa938ee51bb48849a2ca6ed5673ea89a,4.0,3.0,3.0,1.0,1.0,0.0,1987,2,17,,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57652,d2f02c3da050856649baed2a10657803df4726c2,1.0,4.0,4.0,1.0,1.0,2.0,1991,9,25,42.0,2016-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57662,aa06233259fda8ec91fd9dcd50ae13200576ddb3,1.0,4.0,4.0,1.0,1.0,1.0,1998,3,18,42.0,2016-01-01,,,0.0,0.0,""Engenharia, produção e construção"""
"57672,18910d8a83548a98c6969de2d9bd4bf6952465b5,1.0,1.0,4.0,1.0,1.0,3.0,1995,12,31,31.0,2016-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57678,dea42db4d4658a96ac9ac3e959f9977ac7f0bb53,2.0,1.0,4.0,1.0,1.0,1.0,1996,9,13,42.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57681,c0b604581e2fffab02a01290f5201f5c855b6614,5.0,2.0,1.0,1.0,1.0,1.0,1995,10,25,42.0,2014-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57682,3b53169e47cdad66e25d404faea7a2127950739b,5.0,1.0,3.0,1.0,1.0,0.0,1994,8,24,42.0,2014-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57687,0df45d0608cb6d81bcbb14d13126c0650a885547,5.0,1.0,3.0,1.0,1.0,0.0,1997,12,22,43.0,2016-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57688,ac2dda22ffcf9f9b70d8e047d25bc52b5b02c5e8,5.0,1.0,3.0,1.0,1.0,0.0,1995,3,15,42.0,2014-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57691,b26b3156523201fdc08a12b485883592da3520e2,5.0,1.0,3.0,1.0,1.0,0.0,1995,8,23,42.0,2016-01-07,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57694,d91948bffc1531fa605d87cbbbc5fc70b3438aa8,5.0,2.0,3.0,1.0,1.0,1.0,1994,4,5,41.0,2014-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57696,ab8d0ff667e0d4fc4b90b86382d4ab2252b5c37a,5.0,2.0,1.0,1.0,1.0,1.0,1996,12,2,29.0,2015-01-07,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57697,de4a6f92717fd563f87f94ed5d23056b2c9b6a0c,5.0,2.0,3.0,1.0,1.0,1.0,1992,12,8,42.0,2012-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57700,4952b4b85d400b1179efbb15eedd5a2399f40d0c,1.0,1.0,4.0,1.0,1.0,1.0,1996,9,19,42.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57706,1c3b81a0e51e43f183be4b09782ca13fe02f6d9f,5.0,2.0,3.0,1.0,1.0,1.0,1993,4,14,42.0,2011-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57707,97b29f27af724c6290d711049ba850944a2b6d41,5.0,2.0,3.0,1.0,1.0,1.0,1995,12,30,41.0,2014-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57708,282c208b3af628550b56348676c8df4ce8401376,2.0,1.0,4.0,1.0,1.0,1.0,1997,11,25,41.0,2015-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57710,7df125d0cc96b8292856187492c5fa29b2c36674,4.0,3.0,3.0,1.0,1.0,1.0,1981,4,20,42.0,2011-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57711,f5e6d8e1ccd27f286ea30a1c7512e30273739eb3,4.0,3.0,3.0,3.0,1.0,1.0,1984,5,6,,2010-01-07,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57715,6795540ee1748ba0f2f7b675b703470558599790,1.0,1.0,4.0,1.0,1.0,1.0,1997,9,19,42.0,2016-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57718,a84b6fa7c77f3c08fec91e08901c5d5cf423dd25,5.0,2.0,1.0,1.0,1.0,1.0,1998,7,29,42.0,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57723,4feae9b6e30cf059e1a4bad9608af81838908757,5.0,2.0,3.0,1.0,1.0,1.0,1993,11,7,42.0,2013-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57726,ed5e10b66eb4e1abea578e04fed0830effaa33f6,5.0,2.0,3.0,1.0,1.0,1.0,1996,3,26,,2014-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57732,96c7d565bbbeb1a2ef1b9eb2c3f02efc403100bb,1.0,1.0,4.0,1.0,1.0,1.0,1992,10,30,42.0,2010-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57733,75c02054868a8f1dbcf834c7f0552a31d09dca3b,1.0,1.0,4.0,1.0,1.0,1.0,1995,12,21,42.0,2015-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57735,0a47dd4f9e76453ee3d431dddc88959044c53c1c,1.0,4.0,4.0,1.0,1.0,1.0,1997,7,22,42.0,2016-01-01,,,0.0,0.0,""Engenharia, produção e construção"""
"57738,9eb28daf87793bba5f5f8329453cf01b6c6cc8dd,5.0,1.0,3.0,1.0,1.0,0.0,1994,4,25,42.0,2013-01-07,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57739,2062d598f3c4d3b187a41365be413e366ebd919a,5.0,2.0,3.0,1.0,1.0,3.0,1997,7,24,42.0,2015-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57740,4a8ee3eb618f9ce7ad30bf348aeeae163badbfd7,5.0,2.0,1.0,1.0,1.0,1.0,1980,8,31,35.0,2011-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57741,c7f8ef2f5c79e76a7acebb2170f57a33ac8a751e,1.0,1.0,4.0,1.0,1.0,1.0,1995,2,13,42.0,2014-01-01,,0.0,0.0,,""Engenharia, produção e construção"""
"57743,74fb33661053d7d2505ae80d81480823c53689e7,5.0,2.0,1.0,1.0,1.0,1.0,1994,11,15,42.0,2012-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57745,a5ab1c6e8399386b520e35a8fe6bdb983dc28ff9,5.0,1.0,3.0,1.0,1.0,1.0,1996,9,16,42.0,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57747,19f24cb18212cae77238f7e88579d4f3a38ae96a,1.0,1.0,4.0,1.0,1.0,1.0,1996,2,18,35.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57754,8527c1916b2a900bc876e32a01e2c71f551be9fc,5.0,2.0,3.0,1.0,1.0,1.0,1995,6,14,42.0,2016-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57759,91cc8bd2585ebd15ab2931285d756916dea07929,1.0,1.0,4.0,1.0,1.0,1.0,1993,2,22,42.0,2011-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57763,e15038ca57e1013abf7aa8838fa2748b43b10b1f,4.0,3.0,3.0,1.0,1.0,3.0,1992,8,27,,2013-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57764,fb982b41c98ae9a8805cca873085412540918ee4,1.0,1.0,4.0,1.0,1.0,1.0,1997,6,10,42.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57767,e37dd6fa0101991f29e5edaefccb85d5a2b8337f,1.0,1.0,4.0,1.0,1.0,2.0,1993,2,25,52.0,2016-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57770,49582cbf3dad36db8f188ee0c8c27060e10d7788,1.0,1.0,4.0,1.0,1.0,1.0,1994,12,12,42.0,2014-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57772,e01de6e838f4b14ab3d2cded2efd91056f21997f,2.0,1.0,4.0,1.0,1.0,1.0,1993,1,19,42.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57774,65363b797f9c99bc980f1db486813a8e95b82ef8,4.0,3.0,3.0,1.0,1.0,1.0,1993,9,3,,2012-01-07,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57787,4b84f5bbb03181274ed70856b9d10373a3154e27,5.0,1.0,3.0,1.0,1.0,1.0,1987,2,3,42.0,2015-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57788,492b5dd767c3a3a6ac299745e6dc169ee8882395,1.0,1.0,4.0,1.0,1.0,4.0,1995,3,23,41.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57789,1a4ebdbb6a959eacce4aed1f86fc12012e0b1445,1.0,4.0,4.0,1.0,1.0,2.0,1995,8,22,51.0,2014-01-07,,,1.0,0.0,""Engenharia, produção e construção"""
"57790,946f0e05052b0f127466bb887d86ede0b9024b12,2.0,1.0,4.0,1.0,1.0,1.0,1996,2,18,43.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57799,e126994f1d3e7677090856656a56d320e010ead6,5.0,2.0,1.0,1.0,1.0,1.0,1998,9,11,42.0,2016-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57800,3e544d34caff24a16b892cf6d0601100607489e9,1.0,4.0,4.0,1.0,1.0,1.0,1994,12,20,42.0,2014-01-01,,,0.0,0.0,""Engenharia, produção e construção"""
"57801,07a5f18d740113ac3f6483c1f008882e3f98d0df,1.0,1.0,4.0,1.0,1.0,1.0,1989,10,20,42.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57803,797998ca55b427d96f21e9d7687d6a193a765732,1.0,1.0,4.0,1.0,1.0,1.0,1982,7,23,41.0,2015-01-01,,0.0,0.0,,""Engenharia, produção e construção"""
"57813,0f8171528bef1c6778409a024d131b58910a6ae7,5.0,2.0,3.0,1.0,1.0,1.0,1997,3,31,42.0,2016-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57819,68cd1a7dea0360e88d83ef76975606d0adac1485,1.0,1.0,4.0,1.0,1.0,1.0,1998,2,9,41.0,2015-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57827,11bb7407c461684d00e88989291ce7d8a892a720,1.0,1.0,4.0,1.0,1.0,1.0,1997,4,28,42.0,2014-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57828,03b76ef19630644e6ee84d75b993f11d2eb8f001,1.0,1.0,4.0,1.0,1.0,1.0,1997,12,17,33.0,2016-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57829,6f834f213f183a9ff558413f421f7038abd89fdf,1.0,4.0,4.0,3.0,1.0,0.0,1996,12,20,42.0,2016-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57831,61c901b94725144ae61108f2bc436bce1d933275,1.0,1.0,4.0,1.0,1.0,1.0,1996,2,2,42.0,2014-01-01,,0.0,0.0,,""Engenharia, produção e construção"""
"57834,356e9fcd2e9ec1c9e56db15db85033ccff0d234c,2.0,1.0,4.0,1.0,1.0,1.0,1993,1,13,42.0,2011-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57835,19b67f2a1b114a94f345738a2ec4ac19c3481959,2.0,1.0,4.0,1.0,1.0,1.0,1994,6,16,42.0,2013-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57837,038f846154f29ebb8353bdb1b273403fe9b50c2f,5.0,2.0,3.0,1.0,1.0,3.0,1996,6,13,42.0,2015-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57842,c943567f2c6601e352e987d099ac5ddcbf378cca,1.0,4.0,4.0,1.0,1.0,1.0,1996,1,2,42.0,2014-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57846,0b0130a8e32f4442afd6e02123ec3bcb696a1f04,1.0,4.0,4.0,1.0,1.0,1.0,1997,7,18,42.0,2015-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57850,56bb7184e876b07d0421a11ec5a0e130c9dc91f5,5.0,1.0,3.0,1.0,1.0,1.0,1998,2,12,42.0,2016-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57852,ad0cdfbfbbd5c126b026b737130d4e4bbf3048a2,1.0,1.0,4.0,1.0,1.0,1.0,1990,7,3,42.0,2010-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57854,06952998ae414e5a96708b3a0ffca6bbac376bd8,1.0,4.0,1.0,1.0,1.0,1.0,1994,8,8,42.0,2016-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57861,717eba0536d07b86f1691408c05eba2a01377acc,2.0,1.0,4.0,1.0,1.0,1.0,1998,9,25,42.0,2016-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57863,d883693412fbd8ab9a4372b5de4c8acf52ba0d27,1.0,1.0,4.0,1.0,1.0,1.0,1998,5,9,42.0,2016-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57873,3666094c45224b5e99cb42a22f0acae7db2aac5d,1.0,4.0,4.0,1.0,1.0,1.0,1997,5,17,42.0,2015-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57876,7d490bb6c47c94777f1021234e6418ff3add4baf,1.0,1.0,4.0,1.0,1.0,1.0,1995,11,30,42.0,2013-01-01,,0.0,0.0,,""Engenharia, produção e construção"""
"57878,b73be46cc77866f0542928f967d18142f8f360c4,2.0,1.0,4.0,1.0,1.0,1.0,1980,2,20,31.0,2014-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57880,07afe75e683a9b75265119f05472e1cf52575c8f,5.0,1.0,3.0,1.0,1.0,1.0,1998,6,19,42.0,2016-01-01,0.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57885,8e28416b5b80a947b78ded86848eb8db6c5a2b98,1.0,1.0,4.0,1.0,1.0,1.0,1989,10,11,41.0,2015-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57889,3df50c72c6405a7d947b5f0922ca258392496881,2.0,1.0,4.0,1.0,1.0,1.0,1991,8,23,41.0,2010-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57890,f4ef684dd3d674c094d9deb4a711c2260e9b824a,5.0,2.0,3.0,1.0,1.0,1.0,1995,12,21,42.0,2014-01-07,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57891,4471312dbd40fca8b0e42a0c94e44357af204a9c,2.0,1.0,4.0,1.0,1.0,3.0,1992,9,27,42.0,2010-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57892,873d69ed7e1a588201171c88ade27a2af27287cc,1.0,4.0,4.0,1.0,1.0,1.0,1995,11,10,42.0,2013-01-01,,,0.0,0.0,""Engenharia, produção e construção"""
"57894,caed442cba8b92b08913bc490a253f2d7b810fb9,1.0,1.0,4.0,1.0,1.0,1.0,1996,7,7,43.0,2014-01-01,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57895,a3d69ae5bca2a8a1ff193e5ad8afc35e1aa57b8a,1.0,1.0,4.0,1.0,1.0,1.0,1996,3,25,42.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57898,1dd817f9c367073441a7d8680c45272f2ef2fa15,5.0,2.0,3.0,1.0,1.0,1.0,1976,7,21,42.0,2012-01-07,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57902,758606de4db7e1ae1c07ceb9135d11269cf7926d,1.0,1.0,4.0,1.0,1.0,4.0,1992,10,26,28.0,2011-01-07,,0.0,0.0,,""Engenharia, produção e construção"""
"57903,001c0931d7406b5f1b0bb6f1bd7333cf1412fc3d,5.0,2.0,3.0,1.0,1.0,1.0,1994,11,11,43.0,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57904,87a91602651ebe1eb6b98174acfe005032271eee,5.0,2.0,3.0,3.0,1.0,1.0,1993,3,15,42.0,2013-01-01,1.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57907,35ce0078a4c9e8d03783716278bb324964bba9ef,5.0,2.0,3.0,1.0,1.0,1.0,1998,4,10,42.0,2015-01-01,1.0,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57908,513bcdc2cecf9b5fa7a958d3761441e8ce11d924,1.0,1.0,4.0,1.0,1.0,1.0,1994,9,8,42.0,2013-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57909,0748ef53740416a53a8a6e5a74f6ce7dacf216d7,5.0,2.0,3.0,1.0,1.0,1.0,1998,1,24,42.0,2016-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57912,45884bb274e42af52cdb16a84ad0e45c426fa159,1.0,1.0,4.0,1.0,1.0,1.0,1998,5,12,42.0,2016-01-07,,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57913,61d8d50f1f58e292b95251714ec4678e382f3e72,1.0,1.0,4.0,1.0,1.0,1.0,1995,1,15,42.0,2014-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57917,ea1b29dbbdb0529e60faf77aecc9c20c35f46d45,1.0,4.0,2.0,1.0,1.0,3.0,1990,12,24,43.0,2014-01-07,,,0.0,0.0,""Engenharia, produção e construção"""
"57919,0350efc6589bfb343e4fb7a3e170bc427343ba3d,1.0,4.0,3.0,3.0,1.0,1.0,1989,8,31,42.0,2010-01-01,,,0.0,0.0,""Engenharia, produção e construção"""
"57920,4c1ac04cf350e5e0e4169ce4f67d2d73427f2dda,5.0,2.0,3.0,1.0,1.0,1.0,1993,7,11,42.0,2011-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
"57921,bf0dae8a149207486049897b79e64dc4bf37aa49,1.0,1.0,4.0,1.0,1.0,1.0,1995,8,25,42.0,2015-01-01,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57925,a8eb24b395bd7ed1ff57cd0770069faad942086d,1.0,1.0,4.0,1.0,1.0,1.0,1995,1,4,42.0,2012-01-07,,0.0,1.0,0.0,""Engenharia, produção e construção"""
"57926,9427b27abfdcc8829e424eddd3ba515a34ac28b9,5.0,1.0,3.0,3.0,1.0,0.0,1989,11,21,,2011-01-01,0.0,0.0,0.0,0.0,""Engenharia, produção e construção"""
